onset	duration	trial_type	response_time	response_button	response_accuracy
30.606	5.3	BY	0.389	1	1
39.005	5.3	BY	0.625	1	1
48.604	5.3	AX	0.635	2	1
58.203	5.3	Ang	n/a	n/a	1
66.603	5.3	AX	0.693	2	1
73.802	5.3	BX	1.362	1	1
81.002	5.3	BY	0.679	1	1
90.601	5.3	BX	0.926	1	1
99	5.3	BY	0.557	1	1
108.613	5.3	AX	0.408	2	1
115.812	5.3	AX	0.451	2	1
123.011	5.3	AY	1.286	1	1
131.411	5.3	AX	0.475	2	1
141.01	5.3	BY	0.457	1	1
150.609	5.3	BY	0.547	1	1
160.208	5.3	AY	0.672	1	1
168.608	5.3	AX	0.399	2	1
175.807	5.3	AX	0.591	2	1
184.206	5.3	BY	0.462	1	1
191.406	5.3	AX	0.408	2	1
201.005	5.3	BY	0.659	1	1
209.404	5.3	Ang	n/a	n/a	1
216.604	5.3	Bng	n/a	n/a	1
225.003	5.3	Bng	n/a	n/a	1
262.2	5.3	AX	0.592	2	1
271.813	5.3	Ang	n/a	n/a	1
279.012	5.3	AX	0.525	2	1
287.411	5.3	AX	0.451	2	1
294.611	5.3	BY	0.61	1	1
303.01	5.3	AX	0.358	2	1
311.409	5.3	AX	0.346	2	1
318.609	5.3	BX	0.974	1	1
328.208	5.3	BY	0.619	1	1
335.407	5.3	AX	0.395	2	1
345.007	5.3	BY	0.619	1	1
353.406	5.3	Bng	n/a	n/a	1
363.005	5.3	Ang	n/a	n/a	1
370.205	5.3	AX	0.484	2	1
379.804	5.3	BY	0.586	1	1
388.203	5.3	BY	0.422	1	1
396.602	5.3	BY	0.462	1	1
405.002	5.3	Bng	0.342	1	0
414.601	5.3	BY	0.793	1	1
424.2	5.3	AY	0.561	1	1
431.4	5.3	AY	0.499	1	1
438.612	5.3	BY	0.545	1	1
448.211	5.3	BX	1.233	1	1
455.411	5.3	AX	0.637	2	1
493.808	5.3	AY	0.681	1	1
502.207	5.3	Bng	n/a	n/a	1
510.606	5.3	BY	0.63	1	1
517.806	5.3	AX	0.845	2	1
527.405	5.3	BX	0.676	1	1
535.804	5.3	AX	0.595	2	1
545.404	5.3	AX	0.418	2	1
555.003	5.3	AX	0.436	2	1
563.402	5.3	AX	0.406	2	1
573.001	5.3	BY	0.626	1	1
580.201	5.3	BY	0.404	1	1
587.4	5.3	BY	0.702	1	1
594.613	5.3	BY	0.532	1	1
601.812	5.3	Bng	n/a	n/a	1
609.012	5.3	Ang	n/a	n/a	1
617.411	5.3	AX	0.603	2	1
625.81	5.3	BY	0.606	1	1
635.409	5.3	Ang	n/a	n/a	1
642.609	5.3	BY	0.796	1	1
652.208	5.3	AX	0.474	2	1
660.607	5.3	BX	1.017	1	1
669.007	5.3	AX	0.651	2	1
678.606	5.3	AY	0.88	1	1
685.805	5.3	BY	0.784	1	1
